latitude,longitude,scan,track,confidence,version,instrument,acq_datetime
18.35794,-99.61047,0.38,0.43,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.35842,-91.46375,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.35916,-91.46798,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.3595,-99.59142,0.57,0.43,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.36123,-91.45883,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.36197,-91.46307,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.36238,-99.61324,0.38,0.43,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.36271,-91.46731,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.36345,-91.47153,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.36346,-99.59059,0.57,0.43,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.36641,-99.61284,0.38,0.43,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.37166,-99.61303,0.38,0.43,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.38072,-99.62019,0.38,0.44,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.38124,-99.62439,0.38,0.44,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.38317,-99.57564,0.57,0.43,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.38345,-91.62823,0.44,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.38384,-99.61269,0.38,0.43,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.38433,-99.61656,0.38,0.44,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.38483,-99.62051,0.38,0.44,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.38535,-99.6246,0.38,0.44,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.38562,-92.87479,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.40717,-102.52587,0.59,0.53,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.41017,-102.52405,0.59,0.53,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.41069,-102.52878,0.59,0.53,h,2.0NRT,VIIRS,2025-04-19 07:56:00
18.41195,-102.52459,0.59,0.53,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.41249,-102.5292,0.59,0.53,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.41999,-93.18606,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.4206,-93.18979,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.42715,-92.89454,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.44037,-93.16317,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.44099,-93.1669,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.48512,-99.56358,0.38,0.43,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.48671,-93.36143,0.39,0.36,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.48763,-93.34602,0.39,0.36,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.50577,-96.14761,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.50859,-96.14324,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.50916,-96.14705,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.52415,-88.74731,0.42,0.45,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.55007,-92.62231,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.55363,-96.1407,0.4,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.59709,-103.6181,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.59737,-103.6207,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.62541,-92.50938,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.62689,-88.46615,0.43,0.46,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.63563,-92.50748,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.63628,-92.51135,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.63969,-92.51073,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.64241,-92.17113,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.64585,-92.17049,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.82155,-102.5965,0.6,0.53,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.83413,-102.60162,0.6,0.53,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.83717,-102.60232,0.6,0.53,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.83912,-102.60167,0.6,0.53,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.86584,-92.62556,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.87104,-97.65986,0.46,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.90327,-98.83722,0.53,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.91738,-90.99637,0.47,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.93021,-90.31358,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.93138,-90.29858,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.96832,-97.9623,0.48,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
18.99103,-98.86639,0.53,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.0034,-100.69785,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.00549,-104.25992,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.01098,-104.25933,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.01316,-100.70551,0.46,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.02086,-98.91267,0.54,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.02375,-98.62409,0.52,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.045,-99.05992,0.55,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.04803,-99.05577,0.55,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.04873,-99.06093,0.55,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.04889,-99.05922,0.55,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.05589,-99.26447,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.07012,-99.46545,0.38,0.44,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.09342,-90.16326,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.0943,-90.16807,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.09656,-90.13776,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.09806,-90.16734,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.09834,-98.71746,0.52,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.10313,-99.81722,0.4,0.45,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.10468,-90.16101,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.1052,-90.12103,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.10555,-90.16582,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.10608,-90.12585,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.10612,-99.80809,0.4,0.44,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.10643,-90.17061,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.10665,-99.81218,0.4,0.44,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.10718,-99.81638,0.4,0.45,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.10773,-99.82063,0.4,0.45,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.10788,-99.72482,0.4,0.44,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.10844,-90.16026,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.10896,-90.12027,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.11069,-99.81126,0.4,0.44,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.11123,-99.81544,0.4,0.45,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.11177,-99.81971,0.4,0.45,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.12258,-90.15244,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.15429,-97.24008,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.16652,-97.30157,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.17134,-98.31879,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.17451,-98.32056,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.17508,-98.31822,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.17571,-98.32297,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.17806,-96.23607,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.17863,-96.23995,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.18394,-101.45759,0.51,0.49,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.18762,-98.47144,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.18794,-98.47352,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.1914,-98.47096,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.19173,-98.47303,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.20551,-89.74622,0.53,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.20636,-89.74433,0.53,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.20729,-89.74936,0.53,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.21369,-104.22791,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.23778,-90.51799,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.23858,-90.52258,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.23963,-90.51451,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.24047,-90.51909,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.24065,-90.51267,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.2413,-90.52366,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.24146,-90.51727,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.24227,-90.52186,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.24331,-90.51379,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.24414,-90.51836,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.24433,-90.51195,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.24513,-90.51653,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.26062,-89.47338,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.26156,-89.47855,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.26523,-89.47617,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.26545,-89.47775,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.28556,-89.58434,0.54,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.28803,-89.58022,0.54,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.28896,-89.58537,0.54,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.28942,-89.58354,0.54,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.29142,-89.64326,0.54,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.29372,-104.63795,0.41,0.61,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.29413,-104.64217,0.41,0.61,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.29596,-97.17123,0.44,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.29653,-97.17523,0.44,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.29713,-89.65273,0.54,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.29801,-89.65076,0.54,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.29948,-97.17057,0.44,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.30005,-97.17455,0.44,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.30233,-92.19992,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.30357,-97.17389,0.44,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.30977,-99.4377,0.39,0.44,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.31027,-99.44156,0.39,0.44,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.32703,-89.59173,0.54,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.32884,-89.62312,0.54,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.33512,-104.65198,0.41,0.61,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.33549,-104.65557,0.41,0.61,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.33561,-104.60021,0.41,0.61,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.33584,-104.6591,0.41,0.61,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.336,-104.6041,0.41,0.61,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.33621,-104.6628,0.41,0.61,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.34036,-104.64723,0.41,0.61,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.34433,-96.70724,0.43,0.38,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.34696,-101.90369,0.55,0.51,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.35244,-104.59763,0.41,0.61,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.35276,-103.69604,0.36,0.57,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.35315,-103.69966,0.36,0.57,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.35976,-89.39703,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.36459,-90.15863,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.3678,-92.00543,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.36832,-90.15788,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.36918,-90.16267,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.37207,-90.15713,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.37292,-90.16191,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.37694,-88.8538,0.4,0.44,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.3809,-90.18492,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.39169,-92.04187,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.39452,-90.08633,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.39512,-92.04122,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.39579,-92.04519,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.39856,-92.04057,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.41103,-90.11279,0.51,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.41858,-101.98239,0.56,0.51,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.41926,-101.98083,0.56,0.51,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.42813,-90.57896,0.48,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.4351,-92.03491,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.43854,-92.03426,0.42,0.38,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.4473,-92.08564,0.42,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.44797,-92.08958,0.42,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.45613,-90.69447,0.47,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.45692,-90.69895,0.47,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.45976,-90.69375,0.47,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.46055,-90.69822,0.47,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.46588,-99.02446,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.46845,-99.70934,0.4,0.44,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.47934,-89.59074,0.54,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.4807,-101.7255,0.54,0.51,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.48254,-101.72299,0.54,0.51,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.49123,-97.15375,0.44,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.49477,-97.15326,0.44,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.50945,-89.66875,0.53,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.5213,-92.18928,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.52293,-89.65535,0.53,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.52384,-89.66042,0.53,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.52502,-89.65749,0.53,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.52596,-89.66254,0.53,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.52767,-89.6596,0.53,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.52975,-90.53758,0.48,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.53881,-89.55997,0.54,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.54432,-90.57702,0.48,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.54512,-90.58154,0.48,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.54797,-90.57632,0.48,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.54978,-100.5373,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.55162,-90.5756,0.48,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.55219,-102.51099,0.6,0.53,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.55242,-90.5801,0.48,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.55322,-90.58465,0.48,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.5661,-92.1852,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.56775,-101.76295,0.54,0.51,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.56828,-101.76748,0.54,0.51,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.56884,-101.7723,0.54,0.51,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.57247,-101.76263,0.54,0.51,h,2.0NRT,VIIRS,2025-04-19 07:56:00
19.57301,-101.76725,0.54,0.51,h,2.0NRT,VIIRS,2025-04-19 07:56:00
19.57357,-101.77206,0.54,0.51,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.5772,-101.76241,0.54,0.51,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.57776,-101.76718,0.54,0.51,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.5893,-97.18909,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.58989,-92.20089,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.59285,-97.18861,0.45,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.59319,-90.68342,0.47,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.59999,-90.53545,0.48,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.6016,-92.2911,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.60225,-92.29498,0.41,0.37,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.60364,-90.53471,0.48,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.62242,-89.66858,0.53,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.62535,-89.66283,0.53,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.62936,-89.64104,0.53,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.63027,-89.63928,0.53,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.65389,-90.23009,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.67416,-103.37701,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.67435,-103.37772,0.35,0.56,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.68261,-90.17603,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.69206,-90.16428,0.5,0.41,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.69237,-100.68245,0.46,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.69318,-100.68442,0.46,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.70655,-89.77367,0.52,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.71035,-89.7729,0.52,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.73043,-89.55578,0.54,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.73136,-89.55367,0.54,0.42,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.74134,-101.7915,0.55,0.51,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.75112,-102.47727,0.61,0.53,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.77658,-97.03838,0.44,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.78009,-97.03766,0.44,0.39,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.84736,-90.31935,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.87079,-99.88567,0.42,0.45,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.87494,-99.88502,0.42,0.45,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.91017,-103.54673,0.36,0.57,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.91367,-103.54392,0.36,0.57,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.96804,-98.02141,0.49,0.4,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.98761,-100.38953,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.98813,-100.39391,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.9887,-100.3987,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.99246,-100.39351,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.99302,-100.39828,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.99735,-100.39793,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
19.99791,-100.40265,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.00168,-100.39756,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.00226,-100.40244,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.00537,-100.39179,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.00597,-100.39688,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.00655,-100.40173,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.009,-100.38568,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.00961,-100.39075,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.01267,-100.37982,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.01326,-100.38468,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.01695,-100.37908,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.01751,-100.38365,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.02074,-100.37429,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.02124,-100.3784,0.45,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.0474,-99.29195,0.39,0.44,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.11235,-100.5387,0.46,0.47,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.18511,-101.25245,0.51,0.49,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.1852,-101.25051,0.51,0.49,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.19714,-100.17181,0.44,0.46,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.23296,-100.69663,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.2369,-100.65372,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.29492,-101.4337,0.53,0.5,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.38641,-99.69279,0.41,0.45,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.42076,-102.58737,0.63,0.54,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.42089,-102.58353,0.63,0.54,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.50904,-100.58197,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.52279,-100.92429,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.52728,-100.92369,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.57495,-101.17307,0.51,0.49,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.57893,-101.16753,0.51,0.49,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.57951,-101.17246,0.51,0.49,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.60357,-103.34564,0.35,0.57,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.75364,-102.71358,0.32,0.55,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.80473,-103.8874,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.80517,-103.89198,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.80984,-103.88302,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.81023,-103.88702,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.81065,-103.89139,0.39,0.59,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.95661,-103.84737,0.38,0.59,n,2.0NRT,VIIRS,2025-04-19 07:56:00
20.95692,-103.85051,0.38,0.59,n,2.0NRT,VIIRS,2025-04-19 07:56:00
