latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
27.98621,19.90574,367,0.37,0.58,2025-04-19,105,N,VIIRS,h,2.0NRT,289.18,3.6,N
27.98648,22.32951,301.04,0.51,0.66,2025-04-19,105,N,VIIRS,n,2.0NRT,287.94,4.51,N
27.98781,22.32439,367,0.51,0.66,2025-04-19,105,N,VIIRS,h,2.0NRT,290.4,10.89,N
28.05513,19.91431,355.33,0.37,0.58,2025-04-19,105,N,VIIRS,n,2.0NRT,288.09,9.02,N
28.05602,19.91055,367,0.37,0.58,2025-04-19,105,N,VIIRS,h,2.0NRT,287.98,11.98,N
28.05979,9.83333,306.97,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,288.47,1.15,N
28.06309,9.834,315.61,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,289.69,1.15,N
28.07716,9.78872,307.68,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,288.32,0.96,N
28.08046,9.78939,329.07,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,290.23,0.91,N
28.08108,9.7855,299.12,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,288.28,0.91,N
28.08438,9.78617,300.54,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,288.93,0.91,N
28.0963,21.37396,299.23,0.45,0.63,2025-04-19,105,N,VIIRS,n,2.0NRT,285.87,0.43,N
28.10028,19.25355,297.46,0.34,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,285.28,0.52,N
28.10107,19.25015,299.45,0.34,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,284.68,0.64,N
28.10195,21.37577,314.12,0.45,0.63,2025-04-19,105,N,VIIRS,n,2.0NRT,285.64,1.12,N
28.12833,18.79309,298.14,0.63,0.54,2025-04-19,105,N,VIIRS,n,2.0NRT,284.68,0.67,N
28.15793,21.22538,301.92,0.44,0.62,2025-04-19,105,N,VIIRS,n,2.0NRT,286.09,0.39,N
28.18944,9.80642,315.49,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,289.49,0.78,N
28.20782,19.91506,313.96,0.37,0.58,2025-04-19,105,N,VIIRS,n,2.0NRT,285.42,0.8,N
28.2087,19.91142,299.08,0.37,0.58,2025-04-19,105,N,VIIRS,n,2.0NRT,285.27,0.8,N
28.20884,19.91662,303.85,0.37,0.58,2025-04-19,105,N,VIIRS,n,2.0NRT,285.41,0.64,N
28.2097,19.91299,306.24,0.37,0.58,2025-04-19,105,N,VIIRS,n,2.0NRT,285.38,0.64,N
28.28414,19.92289,321.75,0.36,0.58,2025-04-19,105,N,VIIRS,n,2.0NRT,286.15,1.68,N
28.37003,21.93867,309.06,0.48,0.64,2025-04-19,105,N,VIIRS,n,2.0NRT,287.01,1.16,N
28.37299,21.94165,315.41,0.48,0.64,2025-04-19,105,N,VIIRS,n,2.0NRT,287.22,1.06,N
28.44736,9.13862,299.56,0.39,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,288.26,1.73,N
28.44797,9.13471,328.01,0.39,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,288.97,1.73,N
28.45127,9.13536,310.02,0.39,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,288.9,1.73,N
28.45564,19.52147,295.33,0.34,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,285.17,0.34,N
28.45834,7.51948,299.24,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,287.94,0.3,N
28.46335,9.05715,318.16,0.39,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,289.07,1.55,N
28.46665,9.0578,333.29,0.39,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,290.49,2.48,N
28.47159,21.82485,307.58,0.47,0.64,2025-04-19,105,N,VIIRS,n,2.0NRT,287.23,0.9,N
28.47716,7.51008,312.21,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,288.44,1.06,N
28.5275,9.12185,306.58,0.39,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,290.67,0.57,N
28.55919,7.51895,324.44,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,290.45,2,N
28.5601,7.4633,329.82,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,290.16,2.22,N
28.57469,7.65422,303.92,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,287.72,1.96,N
28.57787,7.65766,306.42,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,288.62,1.16,N
28.57809,7.65484,332.44,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,289.73,1.96,N
28.57845,7.6535,322,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,288.86,1.16,N
28.57986,17.32883,306.78,0.51,0.49,2025-04-19,105,N,VIIRS,n,2.0NRT,284.36,0.86,N
28.58068,17.33097,314.03,0.51,0.49,2025-04-19,105,N,VIIRS,n,2.0NRT,284.9,1.87,N
28.58431,17.33011,303.05,0.51,0.49,2025-04-19,105,N,VIIRS,n,2.0NRT,284.69,0.86,N
28.59964,7.25803,317.38,0.42,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,290.24,1.29,N
28.60308,7.25864,301.96,0.42,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,289.56,0.57,N
28.60523,7.51299,308.8,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,288.8,1.26,N
28.61728,7.69889,298.52,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,287.83,0.27,N
28.61949,7.70781,310.47,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,287.9,0.92,N
28.63263,9.79274,298.62,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,288.03,1.45,N
28.63387,9.78494,329.91,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,289.96,4.59,N
28.63593,7.61708,308.68,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,288,0.7,N
28.63716,9.78561,300.84,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,288.49,0.48,N
28.63778,9.78171,304.05,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,288.42,0.48,N
28.68506,7.19288,329.13,0.42,0.38,2025-04-19,105,N,VIIRS,n,2.0NRT,290.66,3.07,N
28.69241,22.37591,339.94,0.5,0.65,2025-04-19,105,N,VIIRS,n,2.0NRT,288.05,3.82,N
28.69457,22.37511,346.93,0.5,0.65,2025-04-19,105,N,VIIRS,n,2.0NRT,288.83,4.18,N
28.70527,8.93749,302.05,0.39,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,288.93,0.67,N
28.70702,21.45122,300.72,0.44,0.62,2025-04-19,105,N,VIIRS,n,2.0NRT,286.87,1.32,N
28.71007,9.03436,299.25,0.39,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,289.19,0.33,N
28.71027,21.38325,314.6,0.43,0.62,2025-04-19,105,N,VIIRS,n,2.0NRT,286.99,0.8,N
28.7106,21.45499,323.08,0.44,0.62,2025-04-19,105,N,VIIRS,n,2.0NRT,288.23,1.44,N
28.7117,21.45053,300.48,0.44,0.62,2025-04-19,105,N,VIIRS,n,2.0NRT,286.82,1.44,N
28.71261,21.45306,321.46,0.44,0.62,2025-04-19,105,N,VIIRS,n,2.0NRT,288.68,1.32,N
28.71333,8.94586,301.34,0.39,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,290.08,0.64,N
28.73525,9.78848,327.43,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,288.54,1.9,N
28.78153,22.45891,306.52,0.5,0.66,2025-04-19,105,N,VIIRS,n,2.0NRT,286.77,0.91,N
28.81944,22.26129,300.05,0.49,0.65,2025-04-19,105,N,VIIRS,n,2.0NRT,286.94,0.67,N
28.8207,22.25634,298.78,0.48,0.65,2025-04-19,105,N,VIIRS,n,2.0NRT,286.59,0.67,N
28.83425,22.12951,300.69,0.48,0.64,2025-04-19,105,N,VIIRS,n,2.0NRT,287,1.09,N
28.86676,21.22133,296.3,0.42,0.61,2025-04-19,105,N,VIIRS,n,2.0NRT,285.68,0.37,N
28.87227,21.22312,316.73,0.42,0.61,2025-04-19,105,N,VIIRS,n,2.0NRT,287.36,1.29,N
28.89309,9.96861,304.51,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,286.89,0.48,N
28.90235,20.95709,301.53,0.41,0.6,2025-04-19,105,N,VIIRS,n,2.0NRT,285.77,1.78,N
28.90335,20.95301,327.83,0.41,0.6,2025-04-19,105,N,VIIRS,n,2.0NRT,286.03,2.92,N
28.90562,19.77835,305.6,0.35,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,287.71,5.99,N
28.90645,19.77478,350.4,0.35,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,288.12,17.13,N
28.90667,19.77846,311.86,0.35,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,287.83,13.35,N
28.90729,19.77118,336.22,0.35,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,284.85,17.13,N
28.90752,19.77491,342.33,0.35,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,299.21,35.29,N
28.9082,19.7673,343.17,0.35,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,285.84,5.64,N
28.90838,19.77132,337.14,0.35,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,285.49,35.29,N
28.90931,19.76749,333.33,0.35,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,286.13,5.33,N
28.91069,19.78001,308.35,0.35,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,285.23,7.19,N
28.91118,20.96882,325.26,0.41,0.6,2025-04-19,105,N,VIIRS,n,2.0NRT,286.73,1.8,N
28.91152,19.77645,340.85,0.35,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,294.23,18.56,N
28.91174,19.7801,295.92,0.35,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,284.36,0.94,N
28.91235,19.77288,326.84,0.35,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,285.7,18.56,N
28.91259,19.77656,324.29,0.35,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,285.52,1.27,N
28.91321,19.76918,297.3,0.35,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,284.92,1.85,N
28.91344,19.773,303.61,0.35,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,285.39,1.27,N
28.91469,9.74692,300.5,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,287.69,0.42,N
28.92129,9.74827,304.17,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,288.14,0.9,N
28.9215,9.98256,312.79,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,287.01,1.17,N
28.9219,9.74435,325.14,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,288.97,1.52,N
28.92414,21.50526,303.91,0.44,0.62,2025-04-19,105,N,VIIRS,n,2.0NRT,287.33,0.62,N
28.92577,21.50539,304.46,0.44,0.62,2025-04-19,105,N,VIIRS,n,2.0NRT,286.92,0.69,N
28.93689,10.01406,304.7,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,286.85,0.54,N
28.9753,17.46441,316.11,0.51,0.49,2025-04-19,105,N,VIIRS,n,2.0NRT,285.13,1.68,N
29.0361,20.78835,313.32,0.39,0.6,2025-04-19,105,N,VIIRS,n,2.0NRT,285.75,1.8,N
29.03708,20.78436,316.73,0.39,0.6,2025-04-19,105,N,VIIRS,n,2.0NRT,285.75,2.36,N
29.05414,20.78552,307.49,0.39,0.6,2025-04-19,105,N,VIIRS,n,2.0NRT,285.32,0.44,N
29.06933,19.06743,295.43,0.63,0.54,2025-04-19,105,N,VIIRS,n,2.0NRT,284.36,4.93,N
29.06997,19.06814,300.48,0.62,0.54,2025-04-19,105,N,VIIRS,n,2.0NRT,284.32,1.68,N
29.07077,19.0611,349.1,0.62,0.54,2025-04-19,105,N,VIIRS,n,2.0NRT,285.99,4.93,N
29.07145,19.06182,352.67,0.62,0.54,2025-04-19,105,N,VIIRS,n,2.0NRT,287.39,14.97,N
29.07564,19.06259,299.53,0.62,0.54,2025-04-19,105,N,VIIRS,n,2.0NRT,284.44,1.71,N
29.10698,9.66764,299.22,0.38,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,287.13,0.34,N
29.20241,19.82686,313.52,0.34,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,283.02,0.9,N
29.20747,19.82848,321.48,0.34,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,284.33,1.36,N
29.22742,19.69711,347.17,0.34,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,283.59,7.53,N
29.22822,19.69368,297.35,0.34,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,283.22,5.94,N
29.23244,19.69871,356.32,0.34,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,288.96,7.53,N
29.23324,19.69526,305.91,0.34,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,283.8,5.94,N
29.32498,19.77151,295.15,0.34,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,283.41,0.4,N
29.44159,17.97009,309.81,0.53,0.5,2025-04-19,105,N,VIIRS,n,2.0NRT,282.78,1.35,N
29.44333,17.96957,306.87,0.53,0.5,2025-04-19,105,N,VIIRS,n,2.0NRT,282.69,1.09,N
29.66925,6.72506,301.68,0.44,0.39,2025-04-19,105,N,VIIRS,n,2.0NRT,289.24,0.78,N
29.68614,6.69709,300.66,0.45,0.39,2025-04-19,105,N,VIIRS,n,2.0NRT,287.88,0.73,N
29.69263,6.70293,315.57,0.45,0.39,2025-04-19,105,N,VIIRS,n,2.0NRT,288.31,1.47,N
29.69618,6.70355,323.22,0.45,0.39,2025-04-19,105,N,VIIRS,n,2.0NRT,288.93,1.47,N
29.69679,6.69895,307.24,0.45,0.39,2025-04-19,105,N,VIIRS,n,2.0NRT,288.03,2.23,N
29.69852,6.71337,302.95,0.44,0.39,2025-04-19,105,N,VIIRS,n,2.0NRT,288.83,1.25,N
29.69913,6.70877,313.71,0.44,0.39,2025-04-19,105,N,VIIRS,n,2.0NRT,288.47,1.25,N
29.70207,6.71399,323.44,0.44,0.39,2025-04-19,105,N,VIIRS,n,2.0NRT,288.9,1.25,N
30.1804,7.6867,304.63,0.42,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,287.75,0.36,N
30.25245,8.08669,301.78,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,287.18,1.04,N
30.25304,8.08249,306.59,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,287.91,0.96,N
30.38912,7.90585,300.29,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,287.63,0.76,N
30.47268,7.02666,342.95,0.44,0.38,2025-04-19,105,N,VIIRS,n,2.0NRT,288.81,10.6,N
30.52872,26.08071,304.38,0.72,0.76,2025-04-19,105,N,VIIRS,n,2.0NRT,282.93,1.34,N
30.53384,26.08534,309.85,0.72,0.76,2025-04-19,105,N,VIIRS,n,2.0NRT,283.57,2.77,N
30.53546,26.0833,321.53,0.72,0.76,2025-04-19,105,N,VIIRS,n,2.0NRT,283.94,3.12,N
30.53604,26.07793,314.99,0.72,0.76,2025-04-19,105,N,VIIRS,n,2.0NRT,283.79,2.77,N
30.61081,8.26245,316.65,0.4,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,287.18,1.09,N
30.66494,8.10329,312.01,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,286.67,1.36,N
30.8194,26.57454,296.51,0.75,0.77,2025-04-19,105,N,VIIRS,n,2.0NRT,282.08,0.93,N
30.82489,8.02893,301.31,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,287.46,1.13,N
30.83552,6.55819,316.78,0.46,0.39,2025-04-19,105,N,VIIRS,n,2.0NRT,287.21,1.57,N
30.85554,26.62212,298.85,0.76,0.77,2025-04-19,105,N,VIIRS,n,2.0NRT,282.15,0.7,N
30.8741,5.64134,304.62,0.51,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,285.21,1.32,N
30.87787,5.64196,344.28,0.51,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,288.94,7.13,N
30.89503,5.58677,316.59,0.51,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,284.52,2.05,N
30.89651,5.58498,327.26,0.51,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,285.25,2.59,N
30.89882,5.5874,295.16,0.51,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,284.01,0.49,N
31.01048,8.17093,298.78,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,288.01,1.54,N
31.01329,8.17586,303.78,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,287.56,0.72,N
31.01509,8.16305,316.3,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,287.55,1.41,N
31.0542,8.03366,346.45,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,290.47,6.73,N
31.05702,8.03862,331.04,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,286.31,3.7,N
31.05762,8.0343,314.04,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,289.14,3.7,N
31.06044,8.03926,329.73,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,290.66,3.7,N
31.18806,6.79062,328.53,0.46,0.39,2025-04-19,105,N,VIIRS,n,2.0NRT,289.98,2.09,N
31.18867,6.78583,301.01,0.46,0.39,2025-04-19,105,N,VIIRS,n,2.0NRT,286.13,2.09,N
31.33051,8.3497,298.5,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,285.19,0.46,N
31.35974,6.05234,321.1,0.49,0.4,2025-04-19,105,N,VIIRS,n,2.0NRT,285.13,2.24,N
31.36411,6.0478,329.36,0.49,0.4,2025-04-19,105,N,VIIRS,n,2.0NRT,287.41,8.2,N
31.39461,6.94345,301.57,0.45,0.39,2025-04-19,105,N,VIIRS,n,2.0NRT,285.58,0.65,N
31.39584,6.93393,322.1,0.45,0.39,2025-04-19,105,N,VIIRS,n,2.0NRT,286.42,2.53,N
31.40117,5.97063,295.74,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,284.9,0.93,N
31.40427,5.97651,329.78,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,296.34,10.61,N
31.40491,5.97125,310.33,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,285.14,10.61,N
31.40802,5.97713,313.42,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,286.91,10.61,N
31.40865,5.97188,296.05,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,284.65,10.61,N
31.58294,5.95403,308.57,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,283.08,2.67,N
31.58669,5.95465,330.17,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,287.53,2.67,N
31.58979,5.96054,319.52,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,283.53,1.44,N
31.59044,5.95527,301.39,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,283.19,1.44,N
31.62788,6.05969,296.75,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,284.05,0.66,N
31.63099,6.06555,304.4,0.49,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,283.79,0.8,N
31.66214,6.06024,348.72,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,289.97,8.68,N
31.66279,6.055,324.48,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,288.86,2.22,N
31.66343,6.04977,333.49,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,288.39,2.22,N
31.66652,6.05567,313.3,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,287.93,2.22,N
31.66716,6.05043,306.84,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,287.48,2.22,N
31.67724,6.03071,327.83,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,286.37,2.81,N
31.68888,5.81002,299.26,0.51,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,284.8,1,N
31.69645,5.81129,307.47,0.51,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,285.07,1.51,N
31.70024,5.81189,299.38,0.51,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,284.17,0.74,N
31.74663,6.02751,301.2,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,284.21,0.64,N
31.7498,5.22962,307.3,0.54,0.42,2025-04-19,105,N,VIIRS,n,2.0NRT,284.07,1.07,N
31.75558,6.14132,297.1,0.49,0.4,2025-04-19,105,N,VIIRS,n,2.0NRT,285.02,0.61,N
31.78028,5.10433,324.48,0.55,0.43,2025-04-19,105,N,VIIRS,n,2.0NRT,283.74,2.63,N
31.78768,6.06664,322.32,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,285.09,1.69,N
31.79647,6.0574,309.63,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,285.38,1.33,N
31.80804,5.99708,297.34,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,285.15,0.6,N
31.80808,5.99468,295.66,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,285,0.78,N
31.84735,6.05227,310.54,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,284.58,1.28,N
31.84799,6.04699,295.39,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,284.59,1.29,N
31.84858,5.05565,326.08,0.56,0.43,2025-04-19,105,N,VIIRS,n,2.0NRT,285.91,3.1,N
31.89915,6.06642,321.16,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,284.54,1.32,N
31.90289,6.06706,296.26,0.5,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,284.25,1.32,N
31.96133,5.21883,300.93,0.55,0.43,2025-04-19,105,N,VIIRS,n,2.0NRT,285.19,0.89,N
32.00489,20.13097,297.16,0.62,0.54,2025-04-19,105,N,VIIRS,n,2.0NRT,285.65,1.32,N
32.61409,22.72759,302.7,0.42,0.61,2025-04-19,105,N,VIIRS,n,2.0NRT,284.74,1.09,N
33.75229,12.68036,319.72,0.4,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,285.4,0.9,N
33.87481,9.99163,301.6,0.39,0.36,2025-04-19,105,N,VIIRS,n,2.0NRT,287.76,1,N
33.89281,12.60477,332.4,0.4,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,291.45,3.32,N
33.92192,12.67834,333.36,0.4,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,279.13,3.07,N
34.98086,5.71724,303.57,0.56,0.43,2025-04-19,105,N,VIIRS,n,2.0NRT,288.71,1.22,N
35.34976,5.75965,312.15,0.56,0.43,2025-04-19,105,N,VIIRS,n,2.0NRT,281.25,1.51,N
35.71023,4.47537,295.45,0.44,0.46,2025-04-19,105,N,VIIRS,n,2.0NRT,284.23,0.38,N
35.77435,9.88921,296.72,0.4,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,284.51,1.03,N
35.80751,-0.34618,295.87,0.41,0.61,2025-04-19,105,N,VIIRS,n,2.0NRT,280.59,0.34,N
35.80806,-0.25455,303.82,0.41,0.6,2025-04-19,105,N,VIIRS,n,2.0NRT,282.9,1.23,N
35.80832,-0.25904,316.13,0.41,0.6,2025-04-19,105,N,VIIRS,n,2.0NRT,283.93,1.76,N
35.87812,4.44654,298.84,0.44,0.46,2025-04-19,105,N,VIIRS,n,2.0NRT,284.26,1.07,N
36.12991,1.2405,296.58,0.34,0.56,2025-04-19,105,N,VIIRS,n,2.0NRT,275.83,0.58,N
36.17606,5.56995,296.71,0.39,0.44,2025-04-19,105,N,VIIRS,n,2.0NRT,279.13,0.66,N
36.33337,5.47973,300.22,0.4,0.44,2025-04-19,105,N,VIIRS,n,2.0NRT,282.54,1.03,N
36.50159,10.02704,298.81,0.4,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,287.67,0.41,N
36.77706,10.20021,301.02,0.4,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,287.74,0.67,N
36.87072,6.98413,295.73,0.51,0.41,2025-04-19,105,N,VIIRS,n,2.0NRT,261.63,1.13,N
37.4394,15.03102,296.91,0.42,0.38,2025-04-19,105,N,VIIRS,n,2.0NRT,276.31,0.95,N
37.74622,15.01151,304.86,0.42,0.38,2025-04-19,105,N,VIIRS,n,2.0NRT,269.6,1.52,N
38.04023,14.63411,302.77,0.41,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,276.29,0.64,N
38.79443,15.21269,312.39,0.42,0.37,2025-04-19,105,N,VIIRS,n,2.0NRT,281.05,1.37,N
26.03227,11.97648,314.22,0.44,0.39,2025-04-19,107,N,VIIRS,n,2.0NRT,291.18,1,N
26.03276,11.97875,307.9,0.44,0.39,2025-04-19,107,N,VIIRS,n,2.0NRT,291.06,0.98,N
26.43272,11.85237,304.09,0.44,0.38,2025-04-19,107,N,VIIRS,n,2.0NRT,292.14,0.58,N
26.43349,11.84806,306.15,0.43,0.38,2025-04-19,107,N,VIIRS,n,2.0NRT,292.18,0.58,N
26.56476,12.68062,308.05,0.47,0.4,2025-04-19,107,N,VIIRS,n,2.0NRT,291.42,0.77,N
26.56494,12.67877,308.84,0.47,0.4,2025-04-19,107,N,VIIRS,n,2.0NRT,291.85,1.22,N
26.57944,12.20919,330.25,0.45,0.39,2025-04-19,107,N,VIIRS,n,2.0NRT,294.08,3.74,N
26.69952,12.45299,344.33,0.46,0.39,2025-04-19,107,N,VIIRS,n,2.0NRT,290.78,4.73,N
26.75354,12.41105,304.97,0.45,0.39,2025-04-19,107,N,VIIRS,n,2.0NRT,289.43,5.41,N
26.75709,12.41186,343.82,0.45,0.39,2025-04-19,107,N,VIIRS,n,2.0NRT,294.96,5.41,N
27.3021,9.75342,325.42,0.39,0.36,2025-04-19,107,N,VIIRS,n,2.0NRT,291.03,1.02,N
27.3054,9.75409,302,0.39,0.36,2025-04-19,107,N,VIIRS,n,2.0NRT,290.6,0.25,N
27.52625,9.6255,310.46,0.38,0.36,2025-04-19,107,N,VIIRS,n,2.0NRT,290.76,0.62,N
28.11627,0.30646,298.91,0.63,0.54,2025-04-19,107,N,VIIRS,n,2.0NRT,287.27,0.63,N
28.19964,-0.51756,337.58,0.35,0.57,2025-04-19,107,N,VIIRS,n,2.0NRT,286.26,2.1,N
28.21162,-0.16018,338.8,0.34,0.56,2025-04-19,107,N,VIIRS,n,2.0NRT,285.96,2.07,N
28.78213,22.45995,318.1,0.5,0.66,2025-04-19,107,N,VIIRS,n,2.0NRT,287.46,1.56,N
29.18823,21.52964,310.26,0.43,0.62,2025-04-19,107,N,VIIRS,n,2.0NRT,287.17,0.96,N
29.21409,21.64325,306.64,0.44,0.62,2025-04-19,107,N,VIIRS,n,2.0NRT,287.18,1.04,N
29.21431,21.64495,310.47,0.44,0.62,2025-04-19,107,N,VIIRS,n,2.0NRT,287.45,1.04,N
29.23054,21.55303,297.92,0.43,0.62,2025-04-19,107,N,VIIRS,n,2.0NRT,287.47,0.32,N
30.95686,20.11685,304.14,0.33,0.55,2025-04-19,107,N,VIIRS,n,2.0NRT,285.75,0.92,N
31.31836,11.80644,327.96,0.4,0.37,2025-04-19,107,N,VIIRS,n,2.0NRT,286.13,2.77,N
